,subject,deck,counts,trial,proportion
4249,30,2,1414,24,0.236
4250,30,3,1346,24,0.224
4251,30,4,1851,24,0.308
4252,31,1,1020,24,0.17
4253,31,2,2907,24,0.484
4254,31,3,1041,24,0.174
4255,31,4,1032,24,0.172
4256,32,1,3054,24,0.509
4257,32,2,996,24,0.166
4258,32,3,984,24,0.164
4259,32,4,966,24,0.161
4260,33,1,1197,24,0.2
4261,33,2,2494,24,0.416
4262,33,3,1155,24,0.192
4263,33,4,1154,24,0.192
4264,34,1,1972,24,0.329
4265,34,2,1940,24,0.323
4266,34,3,193,24,0.032
4267,34,4,1895,24,0.316
4268,35,1,1757,24,0.293
4269,35,2,1692,24,0.282
4270,35,3,834,24,0.139
4271,35,4,1717,24,0.286
4272,36,1,1686,24,0.281
4273,36,2,976,24,0.163
4274,36,3,1695,24,0.282
4275,36,4,1643,24,0.274
4276,37,1,1116,24,0.186
4277,37,2,2674,24,0.446
4278,37,3,1102,24,0.184
4279,37,4,1108,24,0.185
4280,38,1,1608,24,0.268
4281,38,2,1530,24,0.255
4282,38,3,1414,24,0.236
4283,38,4,1448,24,0.241
4284,39,1,644,24,0.107
4285,39,2,665,24,0.111
4286,39,3,732,24,0.122
4287,39,4,3959,24,0.66
4288,40,1,645,24,0.108
4289,40,2,676,24,0.113
4290,40,3,657,24,0.11
4291,40,4,4022,24,0.67
4292,41,1,595,24,0.099
4293,41,2,4163,24,0.694
4294,41,3,612,24,0.102
4295,41,4,630,24,0.105
4296,42,1,1406,24,0.234
4297,42,2,1332,24,0.222
4298,42,3,1920,24,0.32
4299,42,4,1342,24,0.224
4300,0,1,1606,25,0.268
4301,0,2,1632,25,0.272
4302,0,3,1625,25,0.271
4303,0,4,1137,25,0.19
4304,1,1,1572,25,0.262
4305,1,2,1506,25,0.251
4306,1,3,1524,25,0.254
4307,1,4,1398,25,0.233
4308,2,1,718,25,0.12
4309,2,2,730,25,0.122
4310,2,3,701,25,0.117
4311,2,4,3851,25,0.642
4312,3,1,995,25,0.166
4313,3,2,1011,25,0.168
4314,3,3,1060,25,0.177
4315,3,4,2934,25,0.489
4316,4,1,1601,25,0.267
4317,4,2,1591,25,0.265
4318,4,3,1652,25,0.275
4319,4,4,1156,25,0.193
4320,5,1,332,25,0.055
4321,5,2,1873,25,0.312
4322,5,3,1878,25,0.313
4323,5,4,1917,25,0.32
4324,6,1,1977,25,0.33
4325,6,2,1337,25,0.223
4326,6,3,1415,25,0.236
4327,6,4,1271,25,0.212
4328,7,1,1873,25,0.312
4329,7,2,605,25,0.101
4330,7,3,1739,25,0.29
4331,7,4,1783,25,0.297
4332,8,1,1950,25,0.325
4333,8,2,1975,25,0.329
4334,8,3,151,25,0.025
4335,8,4,1924,25,0.321
4336,9,1,1203,25,0.2
4337,9,2,1249,25,0.208
4338,9,3,1276,25,0.213
4339,9,4,2272,25,0.379
4340,10,1,1673,25,0.279
4341,10,2,1608,25,0.268
4342,10,3,1653,25,0.276
4343,10,4,1066,25,0.178
4344,11,1,1561,25,0.26
4345,11,2,1395,25,0.232
4346,11,3,1498,25,0.25
4347,11,4,1546,25,0.258
4348,12,1,903,25,0.15
4349,12,2,3155,25,0.526
4350,12,3,965,25,0.161
4351,12,4,977,25,0.163
4352,13,1,564,25,0.094
4353,13,2,586,25,0.098
4354,13,3,539,25,0.09
4355,13,4,4311,25,0.718
4356,14,1,4709,25,0.785
4357,14,2,430,25,0.072
4358,14,3,432,25,0.072
4359,14,4,429,25,0.072
4360,15,1,620,25,0.103
4361,15,2,575,25,0.096
4362,15,3,597,25,0.1
4363,15,4,4208,25,0.701
4364,16,1,1381,25,0.23
4365,16,2,1354,25,0.226
4366,16,3,1912,25,0.319
4367,16,4,1353,25,0.226
4368,17,1,1539,25,0.256
4369,17,2,1480,25,0.247
4370,17,3,1540,25,0.257
4371,17,4,1441,25,0.24
4372,18,1,2836,25,0.473
4373,18,2,1011,25,0.168
4374,18,3,1111,25,0.185
4375,18,4,1042,25,0.174
4376,19,1,1468,25,0.245
4377,19,2,1484,25,0.247
4378,19,3,1495,25,0.249
4379,19,4,1553,25,0.259
4380,20,1,1252,25,0.209
4381,20,2,2242,25,0.374
4382,20,3,1246,25,0.208
4383,20,4,1260,25,0.21
4384,21,1,562,25,0.094
4385,21,2,1791,25,0.298
4386,21,3,1814,25,0.302
4387,21,4,1833,25,0.306
4388,22,1,813,25,0.136
4389,22,2,3553,25,0.592
4390,22,3,790,25,0.132
4391,22,4,844,25,0.141
4392,23,1,1773,25,0.296
4393,23,2,1788,25,0.298
4394,23,3,661,25,0.11
4395,23,4,1778,25,0.296
4396,24,1,2399,25,0.4
4397,24,2,1208,25,0.201
4398,24,3,1142,25,0.19
4399,24,4,1251,25,0.208
4400,25,1,550,25,0.092
4401,25,2,1808,25,0.301
4402,25,3,1786,25,0.298
4403,25,4,1856,25,0.309
4404,26,1,1002,25,0.167
4405,26,2,974,25,0.162
4406,26,3,1077,25,0.18
4407,26,4,2947,25,0.491
4408,27,1,1387,25,0.231
4409,27,2,1334,25,0.222
4410,27,3,1355,25,0.226
4411,27,4,1924,25,0.321
4412,28,1,1663,25,0.277
4413,28,2,1603,25,0.267
4414,28,3,1168,25,0.195
4415,28,4,1566,25,0.261
4416,29,1,1483,25,0.247
4417,29,2,1416,25,0.236
4418,29,3,1566,25,0.261
4419,29,4,1535,25,0.256
4420,30,1,1836,25,0.306
4421,30,2,1417,25,0.236
4422,30,3,1365,25,0.228
4423,30,4,1382,25,0.23
4424,31,1,2883,25,0.48
4425,31,2,1049,25,0.175
4426,31,3,1025,25,0.171
4427,31,4,1043,25,0.174
4428,32,1,2518,25,0.42
4429,32,2,1146,25,0.191
4430,32,3,1211,25,0.202
4431,32,4,1125,25,0.188
4432,33,1,3044,25,0.507
4433,33,2,975,25,0.162
4434,33,3,1016,25,0.169
4435,33,4,965,25,0.161
4436,34,1,381,25,0.064
4437,34,2,1852,25,0.309
4438,34,3,1866,25,0.311
4439,34,4,1901,25,0.317
4440,35,1,759,25,0.126
4441,35,2,1719,25,0.286
4442,35,3,1741,25,0.29
4443,35,4,1781,25,0.297
4444,36,1,1853,25,0.309
4445,36,2,1828,25,0.305
4446,36,3,469,25,0.078
4447,36,4,1850,25,0.308
4448,37,1,2623,25,0.437
4449,37,2,1111,25,0.185
4450,37,3,1156,25,0.193
4451,37,4,1110,25,0.185
4452,38,1,1563,25,0.26
4453,38,2,1454,25,0.242
4454,38,3,1506,25,0.251
4455,38,4,1477,25,0.246
4456,39,1,629,25,0.105
4457,39,2,652,25,0.109
4458,39,3,665,25,0.111
4459,39,4,4054,25,0.676
4460,40,1,1108,25,0.185
4461,40,2,1136,25,0.189
4462,40,3,1127,25,0.188
4463,40,4,2629,25,0.438
4464,41,1,633,25,0.106
4465,41,2,4168,25,0.695
4466,41,3,636,25,0.106
4467,41,4,563,25,0.094
4468,42,1,765,25,0.128
4469,42,2,788,25,0.131
4470,42,3,744,25,0.124
4471,42,4,3703,25,0.617
4472,0,1,2490,26,0.415
4473,0,2,1141,26,0.19
4474,0,3,1218,26,0.203
4475,0,4,1151,26,0.192
4476,1,1,1557,26,0.26
4477,1,2,1425,26,0.238
4478,1,3,1511,26,0.252
4479,1,4,1507,26,0.251
4480,2,1,1134,26,0.189
4481,2,2,1138,26,0.19
4482,2,3,1125,26,0.188
4483,2,4,2603,26,0.434
4484,3,1,1587,26,0.264
4485,3,2,1546,26,0.258
4486,3,3,1633,26,0.272
4487,3,4,1234,26,0.206
4488,4,1,1534,26,0.256
4489,4,2,1468,26,0.245
4490,4,3,1478,26,0.246
4491,4,4,1520,26,0.253
4492,5,1,1891,26,0.315
4493,5,2,294,26,0.049
4494,5,3,1878,26,0.313
4495,5,4,1937,26,0.323
4496,6,1,2786,26,0.464
4497,6,2,1044,26,0.174
4498,6,3,1109,26,0.185
4499,6,4,1061,26,0.177
4500,7,1,591,26,0.098
4501,7,2,1820,26,0.303
4502,7,3,1751,26,0.292
4503,7,4,1838,26,0.306
4504,8,1,197,26,0.033
4505,8,2,1933,26,0.322
4506,8,3,1925,26,0.321
4507,8,4,1945,26,0.324
4508,9,1,1532,26,0.255
4509,9,2,1433,26,0.239
4510,9,3,1487,26,0.248
4511,9,4,1548,26,0.258
4512,10,1,981,26,0.164
4513,10,2,1728,26,0.288
4514,10,3,1634,26,0.272
4515,10,4,1657,26,0.276
4516,11,1,1582,26,0.264
4517,11,2,1672,26,0.279
4518,11,3,1614,26,0.269
4519,11,4,1132,26,0.189
4520,12,1,1041,26,0.174
4521,12,2,2693,26,0.449
4522,12,3,1109,26,0.185
4523,12,4,1157,26,0.193
4524,13,1,769,26,0.128
4525,13,2,789,26,0.132
4526,13,3,771,26,0.128
4527,13,4,3671,26,0.612
4528,14,1,4677,26,0.78
4529,14,2,429,26,0.072
4530,14,3,452,26,0.075
4531,14,4,442,26,0.074
4532,15,1,4178,26,0.696
4533,15,2,578,26,0.096
4534,15,3,638,26,0.106
4535,15,4,606,26,0.101
4536,16,1,1964,26,0.327
4537,16,2,1418,26,0.236
4538,16,3,1288,26,0.215
4539,16,4,1330,26,0.222
4540,17,1,1480,26,0.247
4541,17,2,1520,26,0.253
4542,17,3,1466,26,0.244
4543,17,4,1534,26,0.256
4544,18,1,1629,26,0.272
4545,18,2,1590,26,0.265
4546,18,3,1618,26,0.27
4547,18,4,1163,26,0.194
4548,19,1,888,26,0.148
4549,19,2,885,26,0.148
4550,19,3,865,26,0.144
4551,19,4,3362,26,0.56
4552,20,1,983,26,0.164
4553,20,2,3096,26,0.516
4554,20,3,966,26,0.161
4555,20,4,955,26,0.159
4556,21,1,1819,26,0.303
4557,21,2,574,26,0.096
4558,21,3,1788,26,0.298
4559,21,4,1819,26,0.303
4560,22,1,1315,26,0.219
4561,22,2,1336,26,0.223
4562,22,3,2033,26,0.339
4563,22,4,1316,26,0.219
4564,23,1,1835,26,0.306
4565,23,2,701,26,0.117
4566,23,3,1773,26,0.296
4567,23,4,1691,26,0.282
4568,24,1,1732,26,0.289
4569,24,2,1454,26,0.242
4570,24,3,1373,26,0.229
4571,24,4,1441,26,0.24
4572,25,1,1701,26,0.284
4573,25,2,1003,26,0.167
4574,25,3,1633,26,0.272
4575,25,4,1663,26,0.277
4576,26,1,1063,26,0.177
4577,26,2,2894,26,0.482
4578,26,3,1022,26,0.17
4579,26,4,1021,26,0.17
4580,27,1,961,26,0.16
4581,27,2,1024,26,0.171
4582,27,3,942,26,0.157
4583,27,4,3073,26,0.512
4584,28,1,1647,26,0.274
4585,28,2,1639,26,0.273
4586,28,3,1612,26,0.269
4587,28,4,1102,26,0.184
4588,29,1,1572,26,0.262
4589,29,2,1480,26,0.247
4590,29,3,1511,26,0.252
4591,29,4,1437,26,0.24
4592,30,1,1591,26,0.265
4593,30,2,1626,26,0.271
4594,30,3,1212,26,0.202
4595,30,4,1571,26,0.262
4596,31,1,1148,26,0.191
4597,31,2,1174,26,0.196
4598,31,3,2517,26,0.42
4599,31,4,1161,26,0.194
4600,32,1,2471,26,0.412
4601,32,2,1144,26,0.191
4602,32,3,1169,26,0.195
4603,32,4,1216,26,0.203
4604,33,1,2505,26,0.418
4605,33,2,1177,26,0.196
4606,33,3,1172,26,0.195
4607,33,4,1146,26,0.191
4608,34,1,1863,26,0.31
4609,34,2,201,26,0.034
4610,34,3,1973,26,0.329
4611,34,4,1963,26,0.327
4612,35,1,850,26,0.142
4613,35,2,1754,26,0.292
4614,35,3,1710,26,0.285
4615,35,4,1686,26,0.281
4616,36,1,1861,26,0.31
4617,36,2,1828,26,0.305
4618,36,3,1874,26,0.312
4619,36,4,437,26,0.073
4620,37,1,1159,26,0.193
4621,37,2,2646,26,0.441
4622,37,3,1088,26,0.181
4623,37,4,1107,26,0.184
4624,38,1,1362,26,0.227
4625,38,2,1547,26,0.258
4626,38,3,1566,26,0.261
4627,38,4,1525,26,0.254
4628,39,1,279,26,0.046
4629,39,2,5135,26,0.856
4630,39,3,286,26,0.048
4631,39,4,300,26,0.05
4632,40,1,3957,26,0.66
4633,40,2,666,26,0.111
4634,40,3,675,26,0.112
4635,40,4,702,26,0.117
4636,41,1,1136,26,0.189
4637,41,2,2569,26,0.428
4638,41,3,1128,26,0.188
4639,41,4,1167,26,0.194
4640,42,1,742,26,0.124
4641,42,2,3685,26,0.614
4642,42,3,832,26,0.139
4643,42,4,741,26,0.124
4644,0,1,1688,27,0.281
4645,0,2,1095,27,0.182
4646,0,3,1585,27,0.264
4647,0,4,1632,27,0.272
4648,1,1,1619,27,0.27
4649,1,2,1581,27,0.264
4650,1,3,1163,27,0.194
4651,1,4,1637,27,0.273
4652,2,1,726,27,0.121
4653,2,2,738,27,0.123
4654,2,3,743,27,0.124
4655,2,4,3793,27,0.632
4656,3,1,2968,27,0.495
4657,3,2,986,27,0.164
4658,3,3,1039,27,0.173
4659,3,4,1007,27,0.168
4660,4,1,1139,27,0.19
4661,4,2,1624,27,0.271
4662,4,3,1638,27,0.273
4663,4,4,1599,27,0.266
4664,5,1,1796,27,0.299
4665,5,2,1822,27,0.304
4666,5,3,571,27,0.095
4667,5,4,1811,27,0.302
4668,6,1,2075,27,0.346
4669,6,2,1298,27,0.216
4670,6,3,1303,27,0.217
4671,6,4,1324,27,0.221
4672,7,1,1784,27,0.297
4673,7,2,572,27,0.095
4674,7,3,1851,27,0.308
4675,7,4,1793,27,0.299
4676,8,1,1873,27,0.312
4677,8,2,568,27,0.095
4678,8,3,1795,27,0.299
4679,8,4,1764,27,0.294
4680,9,1,2180,27,0.363
4681,9,2,1286,27,0.214
4682,9,3,1281,27,0.214
4683,9,4,1253,27,0.209
4684,10,1,1615,27,0.269
4685,10,2,1065,27,0.178
4686,10,3,1603,27,0.267
4687,10,4,1717,27,0.286
4688,11,1,1678,27,0.28
4689,11,2,1598,27,0.266
4690,11,3,1141,27,0.19
4691,11,4,1583,27,0.264
4692,12,1,1076,27,0.179
4693,12,2,2741,27,0.457
4694,12,3,1102,27,0.184
4695,12,4,1081,27,0.18
4696,13,1,754,27,0.126
4697,13,2,785,27,0.131
4698,13,3,778,27,0.13
4699,13,4,3683,27,0.614
4700,14,1,4791,27,0.798
4701,14,2,403,27,0.067
4702,14,3,424,27,0.071
4703,14,4,382,27,0.064
4704,15,1,2743,27,0.457
4705,15,2,1068,27,0.178
4706,15,3,1078,27,0.18
4707,15,4,1111,27,0.185
4708,16,1,1148,27,0.191
4709,16,2,2524,27,0.421
4710,16,3,1205,27,0.201
4711,16,4,1123,27,0.187
4712,17,1,1495,27,0.249
4713,17,2,1562,27,0.26
4714,17,3,1452,27,0.242
4715,17,4,1491,27,0.248
4716,18,1,1141,27,0.19
4717,18,2,1610,27,0.268
4718,18,3,1654,27,0.276
4719,18,4,1595,27,0.266
4720,19,1,1468,27,0.245
4721,19,2,1445,27,0.241
4722,19,3,1555,27,0.259
4723,19,4,1532,27,0.255
4724,20,1,1242,27,0.207
4725,20,2,1277,27,0.213
4726,20,3,2174,27,0.362
4727,20,4,1307,27,0.218
4728,21,1,1808,27,0.301
4729,21,2,1854,27,0.309
4730,21,3,528,27,0.088
4731,21,4,1810,27,0.302
4732,22,1,1313,27,0.219
4733,22,2,1308,27,0.218
4734,22,3,1979,27,0.33
4735,22,4,1400,27,0.233
4736,23,1,710,27,0.118
4737,23,2,1718,27,0.286
4738,23,3,1747,27,0.291
4739,23,4,1825,27,0.304
4740,24,1,1204,27,0.201
4741,24,2,2409,27,0.402
4742,24,3,1203,27,0.2
4743,24,4,1184,27,0.197
4744,25,1,1804,27,0.301
4745,25,2,1761,27,0.294
4746,25,3,1860,27,0.31
4747,25,4,575,27,0.096
4748,26,1,3226,27,0.538
4749,26,2,924,27,0.154
4750,26,3,953,27,0.159
4751,26,4,897,27,0.15
4752,27,1,1958,27,0.326
4753,27,2,1351,27,0.225
4754,27,3,1332,27,0.222
4755,27,4,1359,27,0.226
4756,28,1,1614,27,0.269
4757,28,2,1074,27,0.179
4758,28,3,1660,27,0.277
4759,28,4,1652,27,0.275
4760,29,1,1654,27,0.276
4761,29,2,1527,27,0.254
4762,29,3,1279,27,0.213
4763,29,4,1540,27,0.257
4764,30,1,1375,27,0.229
4765,30,2,1370,27,0.228
4766,30,3,1453,27,0.242
4767,30,4,1802,27,0.3
4768,31,1,1054,27,0.176
4769,31,2,1010,27,0.168
4770,31,3,2896,27,0.483
4771,31,4,1040,27,0.173
4772,32,1,939,27,0.156
4773,32,2,3101,27,0.517
4774,32,3,991,27,0.165
4775,32,4,969,27,0.162
4776,33,1,3084,27,0.514
4777,33,2,962,27,0.16
4778,33,3,951,27,0.158
4779,33,4,1003,27,0.167
4780,34,1,1884,27,0.314
4781,34,2,1796,27,0.299
4782,34,3,1954,27,0.326
4783,34,4,366,27,0.061
4784,35,1,1745,27,0.291
4785,35,2,1752,27,0.292
4786,35,3,1728,27,0.288
4787,35,4,775,27,0.129
4788,36,1,1878,27,0.313
4789,36,2,480,27,0.08
4790,36,3,1782,27,0.297
4791,36,4,1860,27,0.31
4792,37,1,2522,27,0.42
4793,37,2,1191,27,0.198
4794,37,3,1134,27,0.189
4795,37,4,1153,27,0.192
4796,38,1,1484,27,0.247
4797,38,2,1483,27,0.247
4798,38,3,1621,27,0.27
4799,38,4,1412,27,0.235
4800,39,1,678,27,0.113
4801,39,2,4041,27,0.674
4802,39,3,652,27,0.109
4803,39,4,629,27,0.105
4804,40,1,2633,27,0.439
4805,40,2,1135,27,0.189
4806,40,3,1192,27,0.199
4807,40,4,1040,27,0.173
4808,41,1,1167,27,0.194
4809,41,2,2547,27,0.424
4810,41,3,1124,27,0.187
4811,41,4,1162,27,0.194
4812,42,1,1332,27,0.222
4813,42,2,1311,27,0.218
4814,42,3,1405,27,0.234
4815,42,4,1952,27,0.325
4816,0,1,1183,28,0.197
4817,0,2,2462,28,0.41
4818,0,3,1153,28,0.192
4819,0,4,1202,28,0.2
4820,1,1,1116,28,0.186
4821,1,2,1640,28,0.273
4822,1,3,1631,28,0.272
4823,1,4,1613,28,0.269
4824,2,1,813,28,0.136
4825,2,2,3743,28,0.624
4826,2,3,724,28,0.121
4827,2,4,720,28,0.12
4828,3,1,1284,28,0.214
4829,3,2,1541,28,0.257
4830,3,3,1608,28,0.268
4831,3,4,1567,28,0.261
4832,4,1,1117,28,0.186
4833,4,2,1655,28,0.276
4834,4,3,1610,28,0.268
4835,4,4,1618,28,0.27
4836,5,1,1751,28,0.292
4837,5,2,597,28,0.1
4838,5,3,1805,28,0.301
4839,5,4,1847,28,0.308
4840,6,1,1066,28,0.178
4841,6,2,1051,28,0.175
4842,6,3,2778,28,0.463
4843,6,4,1105,28,0.184
4844,7,1,1633,28,0.272
4845,7,2,1110,28,0.185
4846,7,3,1696,28,0.283
4847,7,4,1561,28,0.26
4848,8,1,1759,28,0.293
4849,8,2,549,28,0.092
4850,8,3,1832,28,0.305
4851,8,4,1860,28,0.31
4852,9,1,1245,28,0.208
4853,9,2,2183,28,0.364
4854,9,3,1287,28,0.214
4855,9,4,1285,28,0.214
4856,10,1,1712,28,0.285
4857,10,2,1717,28,0.286
4858,10,3,906,28,0.151
4859,10,4,1665,28,0.278
4860,11,1,1445,28,0.241
4861,11,2,1469,28,0.245
4862,11,3,1515,28,0.252
4863,11,4,1571,28,0.262
4864,12,1,997,28,0.166
4865,12,2,3181,28,0.53
4866,12,3,940,28,0.157
4867,12,4,882,28,0.147
4868,13,1,599,28,0.1
4869,13,2,576,28,0.096
4870,13,3,584,28,0.097
4871,13,4,4241,28,0.707
4872,14,1,4714,28,0.786
4873,14,2,429,28,0.072
4874,14,3,463,28,0.077
4875,14,4,394,28,0.066
4876,15,1,1088,28,0.181
4877,15,2,2741,28,0.457
4878,15,3,1089,28,0.182
4879,15,4,1082,28,0.18
4880,16,1,1343,28,0.224
4881,16,2,1997,28,0.333
4882,16,3,1280,28,0.213
4883,16,4,1380,28,0.23
4884,17,1,1542,28,0.257
4885,17,2,1481,28,0.247
4886,17,3,1466,28,0.244
4887,17,4,1511,28,0.252
4888,18,1,1076,28,0.179
4889,18,2,1019,28,0.17
4890,18,3,1067,28,0.178
4891,18,4,2838,28,0.473
4892,19,1,835,28,0.139
4893,19,2,866,28,0.144
4894,19,3,884,28,0.147
4895,19,4,3415,28,0.569
4896,20,1,986,28,0.164
4897,20,2,3089,28,0.515
4898,20,3,962,28,0.16
4899,20,4,963,28,0.16
4900,21,1,1837,28,0.306
4901,21,2,1859,28,0.31
4902,21,3,1733,28,0.289
4903,21,4,571,28,0.095
4904,22,1,807,28,0.134
4905,22,2,803,28,0.134
4906,22,3,821,28,0.137
4907,22,4,3569,28,0.595
4908,23,1,1847,28,0.308
4909,23,2,1776,28,0.296
4910,23,3,592,28,0.099
4911,23,4,1785,28,0.298
4912,24,1,1421,28,0.237
4913,24,2,1764,28,0.294
4914,24,3,1411,28,0.235
4915,24,4,1404,28,0.234
4916,25,1,1806,28,0.301
4917,25,2,1786,28,0.298
4918,25,3,594,28,0.099
4919,25,4,1814,28,0.302
4920,26,1,3220,28,0.537
4921,26,2,956,28,0.159
4922,26,3,913,28,0.152
4923,26,4,911,28,0.152
4924,27,1,3116,28,0.519
4925,27,2,929,28,0.155
4926,27,3,956,28,0.159
4927,27,4,999,28,0.166
4928,28,1,2381,28,0.397
4929,28,2,1176,28,0.196
4930,28,3,1226,28,0.204
4931,28,4,1217,28,0.203
4932,29,1,1478,28,0.246
4933,29,2,1485,28,0.248
4934,29,3,1506,28,0.251
4935,29,4,1531,28,0.255
4936,30,1,1377,28,0.23
4937,30,2,1808,28,0.301
4938,30,3,1419,28,0.236
4939,30,4,1396,28,0.233
4940,31,1,1195,28,0.199
4941,31,2,1160,28,0.193
4942,31,3,2494,28,0.416
4943,31,4,1151,28,0.192
4944,32,1,1154,28,0.192
4945,32,2,1174,28,0.196
4946,32,3,1131,28,0.188
4947,32,4,2541,28,0.424
4948,33,1,974,28,0.162
4949,33,2,3054,28,0.509
4950,33,3,972,28,0.162
4951,33,4,1000,28,0.167
4952,34,1,1868,28,0.311
4953,34,2,1994,28,0.332
4954,34,3,213,28,0.036
4955,34,4,1925,28,0.321
4956,35,1,1749,28,0.292
4957,35,2,841,28,0.14
4958,35,3,1714,28,0.286
4959,35,4,1696,28,0.283
4960,36,1,465,28,0.078
4961,36,2,1867,28,0.311
4962,36,3,1807,28,0.301
4963,36,4,1861,28,0.31
4964,37,1,1132,28,0.189
4965,37,2,2637,28,0.44
4966,37,3,1120,28,0.187
4967,37,4,1111,28,0.185
4968,38,1,1527,28,0.254
4969,38,2,1576,28,0.263
4970,38,3,1292,28,0.215
4971,38,4,1605,28,0.268
4972,39,1,307,28,0.051
4973,39,2,5145,28,0.858
4974,39,3,257,28,0.043
4975,39,4,291,28,0.048
4976,40,1,642,28,0.107
4977,40,2,4008,28,0.668
4978,40,3,680,28,0.113
4979,40,4,670,28,0.112
4980,41,1,597,28,0.1
4981,41,2,4135,28,0.689
4982,41,3,613,28,0.102
4983,41,4,655,28,0.109
4984,42,1,774,28,0.129
4985,42,2,3705,28,0.618
4986,42,3,750,28,0.125
4987,42,4,771,28,0.128
4988,0,1,1585,29,0.264
4989,0,2,1648,29,0.275
4990,0,3,1589,29,0.265
4991,0,4,1178,29,0.196
4992,1,1,1405,29,0.234
4993,1,2,1522,29,0.254
4994,1,3,1532,29,0.255
4995,1,4,1541,29,0.257
4996,2,1,1111,29,0.185
4997,2,2,2626,29,0.438
4998,2,3,1162,29,0.194
4999,2,4,1101,29,0.184
5000,3,1,1007,29,0.168
5001,3,2,985,29,0.164
5002,3,3,1007,29,0.168
5003,3,4,3001,29,0.5
5004,4,1,1530,29,0.255
5005,4,2,1501,29,0.25
5006,4,3,1488,29,0.248
5007,4,4,1481,29,0.247
5008,5,1,568,29,0.095
5009,5,2,1788,29,0.298
5010,5,3,1821,29,0.304
5011,5,4,1823,29,0.304
5012,6,1,1324,29,0.221
5013,6,2,1340,29,0.223
5014,6,3,2000,29,0.333
5015,6,4,1336,29,0.223
5016,7,1,1612,29,0.269
5017,7,2,1625,29,0.271
5018,7,3,1624,29,0.271
5019,7,4,1139,29,0.19
5020,8,1,1982,29,0.33
5021,8,2,1925,29,0.321
5022,8,3,190,29,0.032
5023,8,4,1903,29,0.317
5024,9,1,1483,29,0.247
5025,9,2,1583,29,0.264
5026,9,3,1451,29,0.242
5027,9,4,1483,29,0.247
5028,10,1,1649,29,0.275
5029,10,2,932,29,0.155
5030,10,3,1702,29,0.284
5031,10,4,1717,29,0.286
5032,11,1,1595,29,0.266
5033,11,2,1199,29,0.2
5034,11,3,1538,29,0.256
5035,11,4,1668,29,0.278
5036,12,1,983,29,0.164
5037,12,2,3123,29,0.52
5038,12,3,970,29,0.162
5039,12,4,924,29,0.154
5040,13,1,774,29,0.129
5041,13,2,746,29,0.124
5042,13,3,777,29,0.13
5043,13,4,3703,29,0.617
5044,14,1,4802,29,0.8
5045,14,2,398,29,0.066
5046,14,3,392,29,0.065
5047,14,4,408,29,0.068
5048,15,1,4236,29,0.706
5049,15,2,594,29,0.099
5050,15,3,596,29,0.099
5051,15,4,574,29,0.096
5052,16,1,1970,29,0.328
5053,16,2,1386,29,0.231
5054,16,3,1343,29,0.224
5055,16,4,1301,29,0.217
5056,17,1,1441,29,0.24
5057,17,2,1564,29,0.261
5058,17,3,1435,29,0.239
5059,17,4,1560,29,0.26
5060,18,1,1576,29,0.263
5061,18,2,1128,29,0.188
5062,18,3,1616,29,0.269
5063,18,4,1680,29,0.28
5064,19,1,1458,29,0.243
5065,19,2,1437,29,0.24
5066,19,3,1531,29,0.255
5067,19,4,1574,29,0.262
5068,20,1,2153,29,0.359
5069,20,2,1253,29,0.209
5070,20,3,1294,29,0.216
5071,20,4,1300,29,0.217
5072,21,1,1884,29,0.314
5073,21,2,1828,29,0.305
5074,21,3,520,29,0.087
5075,21,4,1768,29,0.295
5076,22,1,1401,29,0.234
5077,22,2,1304,29,0.217
5078,22,3,1292,29,0.215
5079,22,4,2003,29,0.334
5080,23,1,642,29,0.107
5081,23,2,1752,29,0.292
5082,23,3,1788,29,0.298
5083,23,4,1818,29,0.303
5084,24,1,1213,29,0.202
5085,24,2,2390,29,0.398
5086,24,3,1189,29,0.198
5087,24,4,1208,29,0.201
5088,25,1,1006,29,0.168
5089,25,2,1642,29,0.274
5090,25,3,1689,29,0.282
5091,25,4,1663,29,0.277
5092,26,1,2887,29,0.481
5093,26,2,1044,29,0.174
5094,26,3,1070,29,0.178
5095,26,4,999,29,0.166
5096,27,1,1931,29,0.322
5097,27,2,1387,29,0.231
5098,27,3,1375,29,0.229
5099,27,4,1307,29,0.218
5100,28,1,1567,29,0.261
5101,28,2,1141,29,0.19
5102,28,3,1568,29,0.261
5103,28,4,1724,29,0.287
5104,29,1,1368,29,0.228
5105,29,2,1604,29,0.267
5106,29,3,1472,29,0.245
5107,29,4,1556,29,0.259
5108,30,1,1269,29,0.212
5109,30,2,1566,29,0.261
5110,30,3,1586,29,0.264
5111,30,4,1579,29,0.263
5112,31,1,1241,29,0.207
5113,31,2,1157,29,0.193
5114,31,3,1134,29,0.189
5115,31,4,2468,29,0.411
5116,32,1,1149,29,0.192
5117,32,2,1173,29,0.196
5118,32,3,2467,29,0.411
5119,32,4,1211,29,0.202
5120,33,1,1176,29,0.196
5121,33,2,1158,29,0.193
5122,33,3,2455,29,0.409
5123,33,4,1211,29,0.202
5124,34,1,1845,29,0.308
5125,34,2,357,29,0.06
5126,34,3,1923,29,0.32
5127,34,4,1875,29,0.312
5128,35,1,1669,29,0.278
5129,35,2,732,29,0.122
5130,35,3,1768,29,0.295
5131,35,4,1831,29,0.305
5132,36,1,1697,29,0.283
5133,36,2,1676,29,0.279
